"status","http_status","venues__menus__menu_name","venues__menus__sections__subsections__subsection_name","venues__menus__sections__subsections__contents__text","venues__menus__sections__subsections__contents__type","venues__menus__sections__section_name","venues__menus__currency_symbol","venues__locu_id","venues__contact__phone","venues__name","venues__location__postal_code","venues__location__locality","venues__location__address1","venues__location__region","venues__location__country","venues__location__geo__type","venues__location__geo__coordinates001","venues__location__geo__coordinates002","venues__menus__sections__subsections__contents__price","venues__menus__sections__subsections__contents__name","venues__menus__sections__subsections__contents__description","venues__menus__sections__subsections__contents__|","venues__menus__sections__subsections__contents__|__text","venues__menus__sections__subsections__contents__|__type","venues__menus__sections__subsections__contents__|__options__name","venues__menus__sections__subsections__contents__|__options__price"
"","","","","","ITEM","","","","","","","","","","","","","","","Jr. Seasonal Mixed Fruit Dish","Kids will enjoy this refreshing mix of seasonal fruit ó as a side dish, dessert or on its own.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Kidís Ice Cream Sundae","Kids will love our vanilla, chocolate or strawberry ice cream topped with their choice of cool strawberry topping or hot fudge plus whipped topping ó and a cherry on top.","","","","",""
"","","","","At IHOP if youíre a guest 55 or over, you can enjoy special Senior meals made just for you ó at special prices. That makes any day a good day to eat out.","SECTION_TEXT","55+","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior Omelette","You choose two ingredients and weíll add a splash of buttermilk and wheat pancake batter for extra fluffiness. It also comes with two fluffy buttermilk pancakes.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior Sampler","One of each of these breakfast favorites: one egg, one fluffy buttermilk pancake, one strip of crispy bacon, one savory pork sausage link and one piece of ham. Plus, hash browns, too!","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior Two x Two x Two","Youíll enjoy two of the breakfast items you love: two fluffy buttermilk pancakes, two eggs and two crispy bacon strips or two pork sausage links.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior Rise ëN Shine","Whether youíre welcoming the morning or capping off the day, youíll enjoy two eggs, toast and hash browns served with your choice of two strips of crispy bacon or two pork sausage links.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior French Toast","Dusted with powdered sugar, our four triangles of French toast are always a crowd-pleaser. They come with two strips of crispy bacon or two pork sausage links.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Senior Buttermilk Pancakes","Dig into a short stack of three country-inspired fluffy buttermilk pancakes. Theyíre a delicious way to start ó or end ó the day!","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior Grilled Tilapia Hollandaise","Our Tilapia‏ is lightly seasoned, grilled to perfection and topped with rich hollandaise. Itís served with seasoned red skin potatoes, steamed broccoli and garlic bread.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Senior Pot Roast","Caramelized onions in a rich beef and mushroom gravy give this home-style favorite its flavor. This smaller portion of our tender USDA Choice pot roast comes with creamy mashed potatoes, buttered corn and garlic bread.","","","","",""
"","","","","Seven great meals. Seven great deals. Thatís what our 7 for 7.00 menu is all about. And now we have a new lineup youíre going to love, with 3 menu favorites and 4 new creations ó for just 7.00 each. All day, every day!","SECTION_TEXT","7 for 7.00‏","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Fruit Topped Crepes and Eggs","At just 7.00, nothing tops these delicious fruit topped crepes and eggs. You get two delicate crepes with your choice of cool strawberries, warm blueberry or cinnamon apple compote, then crowned with whipped topping and powdered sugar. Served with two eggs, golden hash browns and two hickory-smoked bacon strips or two pork sausage links.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Spicy Triple Meat Scramble","Our egg scramble comes extra fluffy ó thanks to a splash of our famous buttermilk and wheat pancake batter ó and is made with diced pork sausage links, ham, jalapeÒos, chopped bacon, hash brown potatoes and Cheddar cheese. Itís served with two delicious buttermilk pancakes.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Chicken and Waffles","A favorite on the 7 for 7.00 menu! We pair up four golden chicken tenders with four waffle quarters (topped with whipped butter!) for a one-of-a-kind meal. Dip your tenders in honey mustard sauce, or your choice of dipping sauce.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Banana Bread French Toast and Eggs","Grilled French toast-style, youíll love every bite of these two triangles of rich banana bread topped with sliced fresh bananas, caramel sauce, creamy whipped topping and powdered sugar. Served with two eggs, golden hash browns and two hickory-smoked bacon strips or two pork sausage links, you get great taste at a great value ó just 7.00.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Cheesy Western Omelette","Our omelette is made with a blend of shredded cheese, cheese sauce, fresh green peppers, onions and diced ham. Served with a short stack of our fluffy buttermilk pancakes or seasonal mixed fruit, all for just 7.00.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Crispy Chicken, Bacon and Ranch Sandwich","A new twist on chicken, and new to the 7 for 7.00 menu, our crispy hash brown-coated chicken breast is topped with hickory-smoked bacon, fresh lettuce, tomato, red onion and ranch dressing, all on a grilled buttered bun. Served with a side of seasoned French fries.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Bacon Wrapped Sirloin Steak and Eggs","What happens when you wrap two petite USDA Select sirloin steaks in crispy hickory-smoked bacon? They taste even better! This 7 for 7.00 favorite is back, and comes with two eggs cooked the way you like them along with golden hash browns.","","","","",""
"","","","","Weíre always coming up with new creations in addition to our menu favorites ó and youíll find them in our Featured Items. From new flavors to brand-new menu items, youíll have lots of reasons to come in and find a new favorite at IHOP. But hurry ó theyíre only here for a limited time!","SECTION_TEXT","Featured Items","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Flavored Hot Chocolates","Youíll want to come in from the cold for these two new rich and creamy flavors ó Gingerbread Hot Chocolate and Caramel Hot Chocolate. Whipped topping makes it complete!","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Jack, Cheddar and Bacon Potatoes*","Loaded with flavor ó and your favorite ingredients ó our potatoes come with chopped hickory-smoked bacon and melted Cheddar and Monterey Jack cheeses, sour cream and green onions. Theyíre served with two eggs and two fluffy buttermilk pancakes.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Country Sausage Potatoes*","Hearty country flavor in every bite! Our potatoes are loaded with pork sausage links, Cheddar cheese and grilled onions, then topped with country or sausage gravy. Theyíre served with two eggs and two fluffy buttermilk pancakes.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Ham, Cheese and Mushroom Potatoes*","Our potatoes are tossed with plenty of fresh sautÈed mushrooms, diced ham and melted Cheddar and Monterey Jack cheeses, then theyíre topped with green onions. Comes with two eggs and two fluffy buttermilk pancakes.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Whole Wheat Waffle with Blueberries","Itís blueberry season at IHOPÆ! We top one whole wheat waffle with lightly sweetened blueberries and powdered sugar. For even more delicious flavor, add a squeeze of lemon! Served with egg substitute and two strips of turkey bacon.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Whole Wheat Crepes with Blueberries","A new crepes creation! We take two whole wheat crepes, fill them with sweet cream cheese and top them with lightly sweetened blueberries and powdered sugar. A squeeze of lemon makes them even tastier! Served with egg substitute and two strips of turkey bacon.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Kids Whole Wheat Pancake with Blueberries","A tasty breakfast treat kids will love any time of day! We top one whole wheat pancake with lightly sweetened blueberries and powdered sugar. A squeeze of lemon makes them even tastier! Served with egg substitute and one strip of turkey bacon.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Whole Wheat Pancakes with Blueberries","A delicious combination! Our two whole wheat pancakes are topped with lightly sweetened blueberries and powdered sugar. Add a squeeze of lemon to bring out even more flavor. Served with egg substitute and two strips of turkey bacon.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Super Fruit Oatmeal with Almonds and Walnuts","Super fruits top our bowl of freshly made toasted QuakerÆ Oats, making it a super delicious breakfast. Thereís a blend of 5 dried fruits ó blueberries, dark cherries, cranberries, raisins and golden raisins ó along with cinnamon sugar and topped with crunchy almonds and walnuts.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Super Fruit Oatmeal","Dried super fruits add just the right touch to our bowl of freshly made toasted QuakerÆ Oats lightly sweetened with cinnamon sugar. Thereís a blend of five dried fruits in all ó blueberries, dark cherries, cranberries, raisins and golden raisins.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Banana and Brown Sugar Oatmeal","Topped with fresh banana slices. And served with brown sugar and milk. A bowl of freshly made toasted QuakerÆ Oats gets an extra boost of flavor with these delicious additions!","","","","",""
"","","","Signature Pancake Combos","Just in time for fall, our Signature Pancake Combos with a new tasty twist! First, choose from our 3 dessert-inspired types:","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Pumpkin Pancakes","Two pancakes made with real pumpkin and spices and crowned with creamy whipped topping","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Carrot Cake Pancakes","Two oatmeal spice pancakes filled with diced apples, raisins, carrots, coconut and crunchy walnuts. Topped with whipped butter and a drizzle of cream cheese icing","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","New York Cheesecake Pancakes","Two fluffy buttermilk pancakes loaded with creamy, rich cheesecake pieces and crowned with cool strawberries, powdered sugar and creamy whipped topping ó a signature favorite!","","","","",""
"","","","","Then, choose your favorite egg combo","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Ultimate Bacon and Sausage Combo","Three strips of crispy bacon, three pork sausage links, two eggs and golden hash browns","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Bacon and Eggs Combo","Four strips of crispy bacon, two eggs and golden hash browns","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Regular Combo","Two strips of bacon or two pork sausage links, two eggs and golden hash browns","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Ham and Eggs Combo","A hearty grilled ham slice, two eggs and golden hash browns","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Sausage and Eggs Combo","Four pork sausage links, two eggs and golden hash browns","","","","",""
"","","","","Or, just get pancakes with your choice of four Pumpkin, Carrot Cake or New York Cheesecake Pancakes.","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","Dinner Favorites","","From tender steaks to crunchy shrimp to twists on classic favorites like pot roast, our dinner menu has something for everyone. And every dinner comes with tasty garlic bread and your choice of soup or a side salad (except for Simple and Fit items).","SECTION_TEXT","","$","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","T-Bone Steak","This USDA Select steak is big, juicy and cooked just the way you like it. Itís served with seasoned red skin potatoes and steamed broccoli.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Sirloin Steak Tips Dinner","Grilled with fresh onions and mushrooms, our USDA Select sirloin tips are tender and sweet, and served with creamy mashed potatoes and buttered corn.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Crunchy Battered Shrimp","Our crunchy, golden fried shrimp comes with steamed broccoli, seasoned red skin potatoes and cocktail sauce for dipping.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Country Fried Steak","Smothered in rich country gravy, our 8 oz. beef steak is served with tasty mashed potatoes and steamed broccoli.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Tilapia HollandaiseSIMPLE and FIT Grilled Tilapia","Lightly seasoned, grilled to perfection and topped with rich hollandaise, our Tilapia comes with something extra ó seasoned red skin potatoes and steamed broccoli.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simpe and Fit Grilled Balsamic-Glazed Chicken","Grilled Tilapia is even more flavorful when itís topped with fresh sautÈed mushrooms, onions, diced tomatoes, balsamic glaze and a lemon wedge. Itís served with steamed broccoli and a house salad with reduced-fat Italian dressing.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Crispy Chicken Strips","Our all-white-meat chicken strips are breaded and crispy-fried. We serve them with creamy mashed potatoes, steamed broccoli and honey mustard dipping sauce.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","French Onion Pot Roast","A Sunday night favorite you can enjoy any time! Slow-cooked with caramelized onions in a beef and mushroom gravy, our USDA Choice beef will melt in your mouth. Served with creamy mashed potatoes and buttered corn.","","","","",""
"","","Kids","","Family time with the kids is even more special when youíre at IHOP! Our kids menu has great choices ó for breakfast, lunch and dinner. We even have kid-friendly meals that are just like whatís on the full IHOP menu.","SECTION_TEXT","","$","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Create-A-Face Pancake","Budding artists will love this big, fluffy buttermilk pancake with strawberry eyes, a whipped topping nose and a fresh banana smile ó especially because it comes with a tube of low-fat strawberry yogurt to add their own special touch.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Rooty Jr.","Just as fun as the full-size version! One buttermilk pancake crowned with your choice of cool strawberry topping, warm blueberry or cinnamon apple compote, and whipped topping. Comes with one scrambled egg, one strip of bacon and one pork sausage link.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Funny Face Pancake","Kids give two thumbs up to this big chocolate chocolate chip pancake, sprinkled with powdered sugar and a whipped topping smile. A buttermilk version also available.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Silver Five","The perfect portion for little ones, these five silver dollar-sized buttermilk pancakes come with a scrambled egg and crispy bacon.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Kids French Toast","Kids love digging into two fluffy triangles of French toast, just ready and waiting for their favorite syrups. Comes with two crispy bacon strips.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Cheese Omelette","Yum! Made with a splash of buttermilk and wheat pancake batter for extra fluffiness, we fill this omelette with cheese and serve it with seasonal mixed fruit.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Baby Cakes","They get five silver dollar buttermilk pancakes, scrambled egg substitute and one turkey bacon strip.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Crispy Chicken Strips","The kid-friendly version of our popular menu item is all-white-meat chicken thatís breaded and crispy-fried, and comes with seasonal mixed fruit.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Cheeseburger","Yum! Made with a splash of buttermilk and wheat pancake batter for extra fluffiness, we fill this omelette with cheese and serve it with seasonal mixed fruit.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Cheese Sandwich","Grilled just right, this IHOP pick will have even picky eaters digging in! Served with seasonal mixed fruit.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Macaroni and Cheese at IHOP","Our cheesy and delicious KRAFTÆ Macaroni and Cheese is a great choice for lunch or dinner. We serve it with seasonal mixed fruit on the side.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Jr. Fish","Grilled to perfection, our Jr. Fish is lightly seasoned Tilapia served with a side of broccoli.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Jr. Seasonal Mixed Fruit Dish","Kids will enjoy this refreshing mix of seasonal fruit ó as a side dish, dessert or on its own.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Kidís Ice Cream Sundae","Kids will love our vanilla, chocolate or strawberry ice cream topped with their choice of cool strawberry topping or hot fudge plus whipped topping ó and a cherry on top.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Simple and Fit Kids Whole Wheat Pancake with Blueberries","A tasty breakfast treat kids will love any time of day! We top one whole wheat pancake with lightly sweetened blueberries and powdered sugar. A squeeze of lemon makes them even tastier! Served with egg substitute and one strip of turkey bacon.","","","","",""
"","","Beverages","","We have a variety of hot and cold drinks to enjoy ó including specialty beverages like our Never Empty Coffee Pot and refreshing IHOP SplashersÆ. Of course, we also have other favorite beverages like:","SECTION_TEXT","","$","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Softdrinks","With free refills","option_groups","Item","OPTION_CHOOSE","Pepsi",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Diet Pepsi",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Mountain Dew",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Sierra Mist",""
"","","","","","ITEM","","","","","","","","","","","","","","","Juices","Available by the glass or carafe","option_groups","Flavor","OPTION_CHOOSE","Premium orange (pure squeezed)",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Apple",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Tomato",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Grapefruit",""
"","","","","","ITEM","","","","","","","","","","","","","","","Lemonade","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Iced tea","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Iced coffee","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","2% Milk","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Chocolate milk","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Hot chocolate","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Hot tea","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Never Empty Coffee Pot","Whether you do regular or decaf, your coffee cup will always be filled to the brim thanks to IHOPís famous Never Empty Coffee PotÆ. And the coffee is our own blend ó IHOP International House Roast.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Iced Coffee","Our freshly-brewed, creamy and sweet iced coffee comes in three delicious flavors ó mocha, vanilla and original. And you can have as much as you want: refills are free!","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","IHOP Splashers","Sparkling, fruity and refreshingly delicious, youíll smile as you sip one of our sweet IHOP Splashers","option_groups","Splasher","OPTION_CHOOSE","Splashberry","A blend of IHOP's juicy red strawberries, lemon-lime soda and premium orange juice."
"","","","","","","","","","","","","","","","","","","","","","","","","","Tropical Island Twist","A blend of lemonade, lemon-lime soda and tropical mango syrup."
"","","","","","ITEM","","","","","","","","","","","","","","","IHOP International House Roast Flavored Coffee","Sparkling, fruity and refreshingly delicious, youíll smile as you sip one of our sweet IHOP Splashers","option_groups","Splasher","OPTION_CHOOSE","Splashberry","A blend of IHOP's juicy red strawberries, lemon-lime soda and premium orange juice."
"","","","","","","","","","","","","","","","","","","","","","","","","","Tropical Island Twist","A blend of lemonade, lemon-lime soda and tropical mango syrup."
"","","","","","ITEM","","","","","","","","","","","","","","","Flavored Hot Chocolates","Youíll want to come in from the cold for these two new rich and creamy flavors ó Gingerbread Hot Chocolate and Caramel Hot Chocolate. Whipped topping makes it complete!","","","","",""
"","","Breakfast","","Served with fresh fruit and pure organic maple syrup","SECTION_TEXT","Organic Multigrain Pancakes‏‎","$","0627be25c87889ee030c","(617) 629-7641","Blue Shirt Cafe","02144","Somerville","424 Highland Ave.","MA","United States","Point","-71.121959","42.396356","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Plain","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Blueberry","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Raspberry","","","","","",""
"","","","Cafe Scramblers","With red bliss home fried potatoes, choice of bread and fresh fruit","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","The Mediterranean","Fresh spinach, feta cheese and tomatoes","option_groups","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","","","","","","","","","","","","","","","The Green Giant","Fresh spinach, green peepers, onions and swiss cheese","option_groups","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Portabella Plus","Portabella mushrooms, onions and goat cheese","option_groups","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Bacon and Cheese","Bacon and choice of swiss, jack or feta cheese","option_groups","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","","","","","","","","","","","","","","","""I'll Just Pick""","Scrambled eggs, 2 slices of bacon (or tofu sausage), 2 multigrain cakes, homefries and fresh fruit","option_groups","Extra","OPTION_ADD","Fruit to your pancakes","+1.00"
"","","","","","","","","","","","","","","","","","","","","","","","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Huevos Rancheros Wrap","Tortilla stuffed with three scrambled eggs, black beans, chipotle salsa, monterey jack cheese and sour cream","option_groups","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Breakfast Bagel","Plain or everything bagel, eggs, cheddar cheese","option_groups","Meat","OPTION_ADD","Bacon","+1.00"
"","","","","","","","","","","","","","","","","","","","","","","","","","Tofu sausage","+1.25"
"","","","","","","","","","","","","","","","","","","","","","","","Extra","OPTION_ADD","Egg whites","+0.50"
"","","","","","ITEM","Side Orders‎","","","","","","","","","","","","","","Two Eggs, Toast, Homefries.","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Bagel","With butter","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Bagel","Cream cheese","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Two Pancakes","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Fresh Fruit Plate","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Bacon or Tofu Sausage or Homefries or Fruit","","","","","",""
"","","Lunch & Dinner","","All wraps can be served as a salad with fresh greens","SECTION_TEXT","Salad Bowls‏‎","$","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","Soup‎","","","","","","","","","","","","","","Spicy Mexican Vegetable Soup","A tomato base bean soup with corn, red onions, zucchini and cilantro. Topped with shredded monterey jack cheese","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Squash and Spinach Soup.","House-made creamy squash soup topped with fresh spinach","","","","",""
"","","","","","ITEM","Signature Salads‎","","","","","","","","","","","","","","Garden Express","Mixed greens, carrots, cucumbers, tomatoes, and sprouts","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Blue Shirt Salad","Mesclun greens, poached pears, toasted walnuts, goat cheese drizzled with balsamic vinaigrette","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Cobb Salad","Romaine. Avocado, hard boiled egg, red pepper and feta","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Caesar Salad","Romaine, parmesan, caesar dressing and garlic croutons","","","","",""
"","","","","","ITEM","Panini Sandwiches‎","","","","","","","","","","","","","","Highland Ave","Masted beef, provolone, lettuce, tomato, horseradish spread","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Davis Square","Chicken breast, spinach, tomatoes, sun dried tomato spread","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Turkey Delight","Turkey breast, cheddar. Caramelized onions, dijon mustard","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Curried Indonesian Tuna Salad","solid white tuna prepared with Indonesian spices, diced apples .and raisins, with lettuce, tomato and sprouts","","","","",""
"","","","","","ITEM","Vegetarian Panini Sandwiches‎","","","","","","","","","","","","","","Lilie's Lunch","Avocado,‎ swiss. Cucumber tomato,‏ lettuce, sprout, sun dried tomato spread","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Granny and Jack.","Grilled jack cheese, granny smith apples and caramelized onions","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Groovin' Reuben","'Turkey breast or tofu, sauerkraut. Swiss, russian dressing.on rye","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Little Italy","Provolone. Red peppers, tomato, basil, balsamic vinaigrette","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","California Dreamin","Tofu, avocado, lettuce, red peppers and horseradish spread","","","","",""
"","","","","","ITEM","Gourmet Wraps‏‎","","","","","","","","","","","","","","Near East Curried Chicken","Grilled.chicken, curried vegetables and French indigo lentils, jasmine rice and fresh fruit-mint chutney","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Chicken Burrito","Grilled chicken, poblano rice, black beans, monterey jack cheese and salsa fresca","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Sesame Chicken","Grilled chicken, jasmine rice, lettuce, carrots, house-made sesame-soy aioli","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Thai-Seared Peanut Chicken","Grilled chicken, jasmine rice, mint-cucumber slaw and our own; house-made peanut sauce","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Steak Burrito","Grilled beer, poblano rice, black beans, monterey jack cheese and salsa fresca","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Chicken Fajita","Grilled chicken, poblano rice, lettuce, salsa and sour cream","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Spinach Chicken Wrap","Grilled chicken, poblano rice, fresh spinach, black beans, monterey jack cheese and house-made garlic aioli","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Chicken Caesar Salad","Grilled chicken, romaine lettuce, caesar dressing, parmesan cheese and croutons","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Chicken Teriyaki","Grilled chicken teriyaki with jasmine rice, lettuce, tomato","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Moroccan Beef","Grilled tender beef, poblano rice, lettuce, cucumber, and salsa","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Miso Ginger Chicken","Grilled chicken, brown rice, lettuce, carrots, house-made miso-ginger sauce","","","","",""
"","","","","","ITEM","Vegetarian Gourmet Wraps‎","","","","","","","","","","","","","","Near East Curried Vegetables","Curried vegetables, French indigo lentils, jasmine rice and our own house-made fruit-mint chutney","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Veggie Burrito","Fresh mixed vegetables, poblano rice, black beans, monterey jack and salsa fresca","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Thai - Seared Tofu","Grilled marinated tofu, jasmine rice, mint-cucumber slaw and house-made peanut sauce","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Veggie and Goat Cheese","Fresh mixed grilled vegetables jasmine rice, goat cheese, black beans and our own house-made chipotle-balsamic salsa","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Grilled Portabella Mushrooms and Onions","Grilled portabella mushrooms and red onions, black beans, jasmine rice, shredded carrots, seasonal mixed greens and our own chipotle-balsamic salsa","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Tofu Caesar Salad","Grilled tofu, romaine lettuce, caesar dressing, parmesan cheese and croutons","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Tofu Fajita","Grilled tofu, poblano rice, lettuce, salsa and sour cream","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Spinach Tofu","Grilled marinated tofu, poblano rice, fresh spinach, black beans, monterey jack cheese and house-made garlic aioli","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Sesame Tofu","Grilled‎ marinated tofu. Jasmine‏ rice, lettuce, carrots, housemade sesame-soy aioli","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Mediterranean Salad","Mixed greens, cucumbers, red onions, black olives, feta cheese, carrots, tomatoes, house-made lemon-mint vinaigrette","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Hummus Wrap","Roasted hummus, cucumber, tomato, red onion and lettuce and sprouts","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Miso Ginger Tofu","(Vegan) grilled marinated tofu, brown rice, lettuce carrots, housemade miso-ginger sauce","","","","",""
"","","","","","ITEM","Extras‎","","","","","","","","","","","","","","Side of Tortilla Chips","","","","","",""
